ts,DOW_name,Tipo,score_raw,score_cal,StakeMax_USD,ROI
2025-10-11 10:11:00,Sáb,FT,0.0309807429167761,0.0,127.0,0.78
2025-10-11 10:12:00,Sáb,FH,0.4877016556466487,0.375,192.0,0.92
2025-10-11 10:33:00,Sáb,FH,0.298640154992317,0.09433962264150944,68.0,-1.0
2025-10-11 10:41:00,Sáb,FT,0.4617806238750688,0.375,632.0,-1.0
2025-10-11 10:45:00,Sáb,FT,0.401595349825363,0.35,270.0,-1.0
2025-10-11 10:46:00,Sáb,FT,0.208144749762303,0.09433962264150944,183.0,0.925
2025-10-11 11:09:00,Sáb,FT,0.2647761552554485,0.09433962264150944,76.0,-1.0
2025-10-11 11:17:00,Sáb,FT,0.3966326888772803,0.35,239.0,-1.0
2025-10-11 11:27:00,Sáb,FH,0.618568268739069,0.4573746934030837,316.0,-0.5
2025-10-11 11:31:00,Sáb,FT,0.3172374052549622,0.3333333333333333,125.0,1.34
2025-10-11 12:15:00,Sáb,FT,0.4536894521435117,0.375,54.0,-1.0
2025-10-11 12:16:00,Sáb,FH,0.207364824265806,0.09433962264150944,95.0,0.7809999999999999
2025-10-11 12:28:00,Sáb,FH,0.3914176213675491,0.35,60.0,0.7929999999999999
2025-10-11 12:41:00,Sáb,FH,0.2473934177350737,0.09433962264150944,220.0,-1.0
2025-10-11 12:45:00,Sáb,FH,0.3685934809686915,0.35,50.0,-1.0
2025-10-11 13:01:00,Sáb,FT,0.1347539739533029,0.0,242.0,0.81
2025-10-11 13:28:00,Sáb,FT,0.5259801936950185,0.375,344.0,0.71
2025-10-11 13:34:00,Sáb,FT,0.2823386923720864,0.09433962264150944,50.0,1.25
2025-10-11 13:45:00,Sáb,FT,0.4378248219444553,0.375,189.0,-1.0
2025-10-11 14:19:00,Sáb,FT,0.3314523939209692,0.34505962171167265,75.0,-0.5
2025-10-11 14:41:00,Sáb,FH,0.0801680947158824,0.0,123.0,0.0
2025-10-11 14:52:00,Sáb,FT,0.2059183235485432,0.09433962264150944,52.0,0.943
2025-10-11 15:12:00,Sáb,FT,0.3505940894985438,0.35,75.0,2.12
2025-10-11 15:31:00,Sáb,FT,0.5240834536020281,0.375,180.0,-1.0
2025-10-11 15:33:00,Sáb,FT,0.374729460107045,0.35,150.0,0.0
2025-10-11 16:02:00,Sáb,FH,0.6708142896960773,0.5,126.0,-0.5
2025-10-11 16:05:00,Sáb,FH,0.450460742346926,0.375,270.0,-0.5
2025-10-11 16:25:00,Sáb,FH,0.7932684307759195,0.5,500.0,-0.5
2025-10-11 16:31:00,Sáb,FT,0.0598671029522545,0.0,150.0,-1.0
2025-10-11 16:36:00,Sáb,FT,0.1608457300158944,0.0,1895.0,1.086
2025-10-11 16:48:00,Sáb,FT,0.4593134432952812,0.375,2725.0,1.0099999999999998
2025-10-11 17:02:00,Sáb,FT,0.4516843648299822,0.375,316.0,1.052
2025-10-11 17:34:00,Sáb,FH,0.8955477042625574,0.5,77.0,-1.0
2025-10-11 19:37:00,Sáb,FT,0.6635296679076782,0.5,695.0,0.0
2025-10-11 20:16:00,Sáb,FT,0.2595661163781572,0.09433962264150944,150.0,0.6000000000000001
2025-10-11 21:25:00,Sáb,FT,0.4369653863925503,0.375,900.0,1.4489999999999998
2025-10-12 01:13:00,Dom,FT,0.0741734656472292,0.0,52.0,0.0
2025-10-12 01:32:00,Dom,FH,0.3277274902314847,0.33677951921289906,116.0,-0.5
2025-10-12 03:05:00,Dom,FT,0.1888518997980013,0.09433962264150944,375.0,1.21
2025-10-12 03:08:00,Dom,FT,0.0279410564632414,0.0,339.0,-1.0
2025-10-12 03:12:00,Dom,FT,0.2041718985488436,0.09433962264150944,75.0,-1.0
2025-10-12 03:22:00,Dom,FT,0.2028754516736527,0.09433962264150944,25.0,-1.0
2025-10-12 03:29:00,Dom,FH,0.0559636205112879,0.0,103.0,-1.0
2025-10-12 04:03:00,Dom,FH,0.1305945801924012,0.0,82.0,-0.5
2025-10-12 04:05:00,Dom,FT,0.2018059095567814,0.09433962264150944,25.0,-1.0
2025-10-12 04:08:00,Dom,FH,0.2860687100934273,0.09433962264150944,126.0,-1.0
2025-10-12 04:08:00,Dom,FT,0.2923408079319657,0.09433962264150944,326.0,0.0
2025-10-12 04:10:00,Dom,FT,0.1900414655115014,0.09433962264150944,504.0,-1.0
2025-10-12 04:14:00,Dom,FT,0.2053318141407918,0.09433962264150944,166.0,-1.0
2025-10-12 04:27:00,Dom,FH,0.4228031443155994,0.375,525.0,-1.0
2025-10-12 04:29:00,Dom,FT,0.220353261891718,0.09433962264150944,424.0,1.3889999999999998
2025-10-12 04:33:00,Dom,FT,0.1289441490333284,0.0,75.0,-1.0
2025-10-12 04:51:00,Dom,FT,0.0514056003594486,0.0,270.0,-1.0
2025-10-12 05:27:00,Dom,FH,0.2380120186092083,0.09433962264150944,121.0,0.8999999999999999
2025-10-12 05:33:00,Dom,FT,0.2807476920276013,0.09433962264150944,270.0,-1.0
2025-10-12 05:50:00,Dom,FH,0.1325497130687507,0.0,68.0,-0.5
2025-10-12 06:13:00,Dom,FH,0.2304175140711824,0.09433962264150944,66.0,-1.0
2025-10-12 06:41:00,Dom,FT,0.3907611060059214,0.35,316.0,0.0
2025-10-12 06:44:00,Dom,FT,0.2081758032417151,0.09433962264150944,75.0,0.6799999999999999
2025-10-12 07:01:00,Dom,FT,0.2642026446904773,0.09433962264150944,187.0,-1.0
2025-10-12 07:12:00,Dom,FT,0.123341277181618,0.0,37.0,0.0
2025-10-12 07:24:00,Dom,FT,0.2022757603150459,0.09433962264150944,50.0,-0.5
2025-10-12 07:29:00,Dom,FT,0.1866881174725758,0.09433962264150944,50.0,-1.0
2025-10-12 07:34:00,Dom,FH,0.2071574457806241,0.09433962264150944,50.0,-1.0
2025-10-12 07:45:00,Dom,FT,0.4574428398709071,0.375,517.0,0.95
2025-10-12 07:52:00,Dom,FH,0.8784860921472991,0.5,282.0,1.219
2025-10-12 07:55:00,Dom,FT,0.1792941576253525,0.09433962264150944,50.0,-1.0
2025-10-12 07:59:00,Dom,FT,0.1931127595034336,0.09433962264150944,54.0,1.16
2025-10-12 08:02:00,Dom,FT,0.1404652664140636,0.0,604.0,-1.0
2025-10-12 08:06:00,Dom,FT,0.1501401902534502,0.0,75.0,-1.0
2025-10-12 08:08:00,Dom,FT,0.3162908232080443,0.3333333333333333,270.0,-0.5
2025-10-12 08:11:00,Dom,FH,0.1245487882184531,0.0,62.0,-1.0
2025-10-12 08:13:00,Dom,FT,0.0818876909182987,0.0,27.0,1.38
2025-10-12 08:19:00,Dom,FH,0.1355765988346085,0.0,50.0,-1.0
2025-10-12 08:29:00,Dom,FH,0.1101819841288237,0.0,27.0,1.2200000000000002
2025-10-12 14:40:00,Dom,FT,0.0390459370101666,0.0,300.0,0.0
2025-10-12 14:54:00,Dom,FT,0.3156056540711218,0.3333333333333333,270.0,-1.0
2025-10-12 15:57:00,Dom,FT,0.1665468007273011,0.09433962264150944,225.0,0.0
2025-10-12 16:13:00,Dom,FT,0.2079649045652017,0.09433962264150944,82.0,1.34
2025-10-12 16:18:00,Dom,FT,0.4145385985507754,0.375,225.0,-1.0
2025-10-12 17:02:00,Dom,FT,0.19754492121644,0.09433962264150944,75.0,1.12
2025-10-12 17:59:00,Dom,FT,0.2427269056130679,0.09433962264150944,112.0,0.7450000000000001
2025-10-12 18:42:00,Dom,FH,0.63634376096299,0.5,253.0,0.35
2025-10-12 19:13:00,Dom,FH,0.1777728709325544,0.09433962264150944,50.0,0.0
2025-10-12 21:10:00,Dom,FT,0.3285085618698218,0.3385157663117365,316.0,0.8700000000000001
2025-10-12 22:06:00,Dom,FH,0.0506821654709729,0.0,126.0,-0.5
2025-10-13 03:57:00,Seg,FT,0.1816578483245149,0.01510297220166261,200.0,-1.0
2025-10-13 04:08:00,Seg,FH,0.2927689594356261,0.16666666666666666,631.0,0.78
2025-10-13 04:09:00,Seg,FH,0.5396825396825397,0.4536082474226804,631.0,0.0
2025-10-13 04:10:00,Seg,FH,0.1816578483245149,0.01510297220166261,190.0,-1.0
2025-10-13 04:12:00,Seg,FT,0.1816578483245149,0.01510297220166261,438.0,-1.0
2025-10-13 04:53:00,Seg,FT,0.2927689594356261,0.16666666666666666,316.0,-1.0
2025-10-13 05:44:00,Seg,FT,0.7777777777777777,0.9169211221236868,270.0,-1.0
2025-10-13 06:28:00,Seg,FT,0.2927689594356261,0.16666666666666666,270.0,1.1389999999999998
2025-10-13 06:42:00,Seg,FT,0.1816578483245149,0.01510297220166261,250.0,1.1110000000000002
2025-10-13 06:53:00,Seg,FT,0.0864197530864197,0.0006557651241091197,168.0,-1.0
2025-10-13 07:03:00,Seg,FT,0.0864197530864197,0.0006557651241091197,232.0,0.8999999999999999
2025-10-13 07:25:00,Seg,FH,0.4911772250827396,0.44272445820433437,108.0,0.0
2025-10-13 07:43:00,Seg,FT,0.2927689594356261,0.16666666666666666,631.0,1.0750000000000002
2025-10-13 07:48:00,Seg,FH,0.0864197530864197,0.0006557651241091197,270.0,0.8200000000000001
2025-10-13 08:14:00,Seg,FT,0.6666666666666666,0.6475604956665585,50.0,-1.0
2025-10-13 08:28:00,Seg,FT,0.2927689594356261,0.16666666666666666,67.0,0.93
2025-10-13 08:35:00,Seg,FT,0.5308641975308642,0.4536082474226804,25.0,-1.0
2025-10-13 09:01:00,Seg,FT,0.1816578483245149,0.01510297220166261,267.0,-1.0
2025-10-13 09:04:00,Seg,FT,0.1816578483245149,0.01510297220166261,75.0,-0.5
2025-10-13 09:31:00,Seg,FT,0.3529701824748226,0.3038515104980973,75.0,1.35
2025-10-13 09:32:00,Seg,FT,0.2927689594356261,0.16666666666666666,315.0,0.92
2025-10-13 10:10:00,Seg,FT,0.0864197530864197,0.0006557651241091197,314.0,0.847
2025-10-13 10:11:00,Seg,FT,0.0864197530864197,0.0006557651241091197,270.0,-0.5
2025-10-13 10:21:00,Seg,FT,0.2986126545676011,0.16666666666666666,83.0,0.92
2025-10-13 10:58:00,Seg,FT,0.5308641975308642,0.4536082474226804,8300.0,0.7
2025-10-13 11:02:00,Seg,FT,0.3013365331557175,0.16666666666666666,58.0,-1.0
2025-10-13 11:08:00,Seg,FT,0.7777777777777777,0.9169211221236868,315.0,0.94
2025-10-13 11:26:00,Seg,FT,0.2927689594356261,0.16666666666666666,295.0,0.0
2025-10-13 12:11:00,Seg,FT,0.2927689594356261,0.16666666666666666,112.0,-1.0
2025-10-13 12:58:00,Seg,FT,0.0864197530864197,0.0006557651241091197,4992.0,-1.0
2025-10-13 15:27:00,Seg,FT,0.4693462717463605,0.44272445820433437,75.0,-1.0
2025-10-13 15:27:00,Seg,FT,0.2927689594356261,0.16666666666666666,150.0,-1.0
2025-10-13 15:33:00,Seg,FT,0.0864197530864197,0.0006557651241091197,251.0,1.0299999999999998
2025-10-13 15:40:00,Seg,FT,0.0864197530864197,0.0006557651241091197,527.0,0.5315000000000001
2025-10-13 16:34:00,Seg,FT,0.2927689594356261,0.16666666666666666,1262.0,0.0
2025-10-13 18:02:00,Seg,FH,0.7306033924506569,0.8598471604139077,108.0,-1.0
2025-10-13 18:18:00,Seg,FT,0.2927689594356261,0.16666666666666666,185.0,-1.0
2025-10-13 19:17:00,Seg,FT,0.2927689594356261,0.16666666666666666,53.0,0.943
2025-10-13 20:47:00,Seg,FT,0.2927689594356261,0.16666666666666666,161.0,-1.0
2025-10-13 21:20:00,Seg,FH,0.4285714285714285,0.41614335347027503,268.0,0.99
2025-10-13 21:31:00,Seg,FT,0.1816578483245149,0.01510297220166261,50.0,1.02
2025-10-13 22:46:00,Seg,FT,0.3158870393414703,0.16666666666666666,50.0,-1.0
2025-10-14 00:17:00,Ter,FT,0.4127324012002882,0.35555555555555557,72.0,0.8400000000000001
2025-10-14 04:07:00,Ter,FH,0.6408500974638064,0.49299889597317564,155.0,-0.5
2025-10-14 05:02:00,Ter,FH,0.7151662797626712,0.8411705592805993,289.0,0.6299999999999999
2025-10-14 06:11:00,Ter,FT,0.4018381525917177,0.3132100789933306,180.0,0.77
2025-10-14 06:13:00,Ter,FH,0.2175105312195503,0.06618450205040399,929.0,0.6599999999999999
2025-10-14 07:35:00,Ter,FH,0.7853378460845057,0.9260676758322192,50.0,1.029
2025-10-14 07:41:00,Ter,FT,0.5890740809421904,0.4909090909090909,275.0,-1.0
2025-10-14 08:13:00,Ter,FH,0.8291609483170457,0.9790870854435997,57.0,-1.0
2025-10-14 08:29:00,Ter,FT,0.9929901950456836,1.0,427.0,0.0
2025-10-14 08:37:00,Ter,FT,0.0003357929868802,0.0,1260.0,1.029
2025-10-14 08:39:00,Ter,FT,0.3089549685560028,0.16666666666666666,269.0,0.4195
2025-10-14 08:40:00,Ter,FT,0.7567382505547489,0.8914664360097663,50.0,-1.0
2025-10-14 10:49:00,Ter,FH,0.771598327858081,0.9094449104961555,61.0,-1.0
2025-10-14 12:53:00,Ter,FT,0.9999998408930256,1.0,402.0,0.943
2025-10-14 13:23:00,Ter,FH,0.2970096005255042,0.16666666666666666,107.0,0.97
2025-10-14 14:03:00,Ter,FT,0.0792574674614149,0.0,928.0,-1.0
2025-10-14 14:27:00,Ter,FH,0.000429957186821,0.0,468.0,0.589
2025-10-14 14:50:00,Ter,FT,0.2271463622631622,0.08486343419066428,1891.0,-1.0
2025-10-14 14:51:00,Ter,FT,0.5477421154250439,0.4536082474226804,75.0,-1.0
2025-10-14 16:33:00,Ter,FT,0.756429545846855,0.891092949411991,75.0,1.0
2025-10-14 16:34:00,Ter,FT,0.6392655713686259,0.4909090909090909,77.0,0.98
2025-10-14 17:22:00,Ter,FT,0.4844224352730074,0.44272445820433437,75.0,-0.5
2025-10-14 20:06:00,Ter,FT,0.8126133415950492,0.9590669523588609,75.0,-0.5
2025-10-14 21:01:00,Ter,FH,0.806937095779089,0.952199542553541,50.0,-1.0
2025-10-15 04:03:00,Qua,FH,0.3230750039144995,0.27431381889451023,147.0,1.428
2025-10-15 06:02:00,Qua,FT,0.020738287277285,0.0,50.0,-1.0
2025-10-15 06:06:00,Qua,FT,0.6408816873982368,0.4931880222184722,48.0,-1.0
2025-10-15 06:17:00,Qua,FT,0.3369673437862908,0.3,75.0,0.665
2025-10-15 06:20:00,Qua,FT,0.2481966804432521,0.12566919998680257,441.0,1.25
2025-10-15 06:21:00,Qua,FT,0.9966422664014084,1.0,272.0,0.0
2025-10-15 07:07:00,Qua,FT,0.4648881413266374,0.44272445820433437,54.0,-0.5
2025-10-15 08:25:00,Qua,FT,0.769464544722609,0.9068633515393949,41.0,1.2200000000000002
2025-10-15 08:29:00,Qua,FT,0.4146370596386634,0.35555555555555557,76.0,1.2200000000000002
2025-10-15 08:39:00,Qua,FT,0.379440369461512,0.3125,50.0,-1.0
2025-10-15 09:06:00,Qua,FT,0.4657470540901767,0.44272445820433437,124.0,1.95
2025-10-15 10:11:00,Qua,FT,0.2490699327675059,0.1273619881679398,106.0,-1.0
2025-10-15 10:14:00,Qua,FT,0.989171262077285,1.0,80.0,0.952
2025-10-15 11:22:00,Qua,FT,0.3352135223909341,0.3,75.0,-1.0
2025-10-15 11:24:00,Qua,FT,0.6036187268138171,0.4909090909090909,215.0,1.0299999999999998
2025-10-15 11:29:00,Qua,FT,0.3666187481603197,0.3124461608137907,121.0,0.0
2025-10-15 11:31:00,Qua,FT,0.5765449230768358,0.4909090909090909,29.0,0.819
2025-10-15 11:52:00,Qua,FH,0.4768204922307318,0.44272445820433437,200.0,-0.5
2025-10-15 12:18:00,Qua,FT,0.7051732506107561,0.8290804862626638,1020.0,0.0
2025-10-15 12:20:00,Qua,FH,0.0250465850127512,0.0,126.0,-1.0
2025-10-15 12:33:00,Qua,FT,0.6435366517480521,0.5090830675210404,75.0,-0.5
2025-10-15 12:35:00,Qua,FT,0.9999755745887076,1.0,1203.0,-1.0
2025-10-15 13:06:00,Qua,FT,0.9999815232129,1.0,60.0,1.0630000000000002
2025-10-15 15:59:00,Qua,FH,0.1804474123144793,0.014919354294905936,108.0,0.79
2025-10-15 16:14:00,Qua,FH,0.5241239965257792,0.4536082474226804,170.0,-1.0
2025-10-15 16:49:00,Qua,FH,0.4071139637909972,0.34385621007388306,202.0,0.0
2025-10-15 17:14:00,Qua,FT,0.6895413348280868,0.7845091845377616,55.0,-1.0
2025-10-15 17:33:00,Qua,FH,0.4223685907567867,0.35555555555555557,108.0,0.99
2025-10-15 17:42:00,Qua,FH,0.285797191909381,0.16666666666666666,108.0,-1.0
2025-10-15 17:48:00,Qua,FH,0.3681481957447248,0.3125,50.0,1.5299999999999998
2025-10-15 17:51:00,Qua,FT,0.9973835530321478,1.0,316.0,-1.0
2025-10-15 18:13:00,Qua,FT,0.1204677025259808,0.005820691773362931,189.0,0.92
2025-10-15 18:39:00,Qua,FT,0.999545854320091,1.0,669.0,0.8600000000000001
2025-10-15 19:44:00,Qua,FH,0.1751389802798063,0.014114088117854518,162.0,-1.0
2025-10-15 19:56:00,Qua,FT,0.0067343983515653,0.0,112.0,0.839
2025-10-15 20:23:00,Qua,FT,0.2486649911259495,0.12657701410507344,189.0,0.97
2025-10-15 21:05:00,Qua,FT,0.161798419769889,0.012090382795571739,1502.0,-1.0
2025-10-15 21:55:00,Qua,FT,0.1007616294748546,0.002831365733785257,172.0,1.31
2025-10-15 22:26:00,Qua,FT,0.9994101548495165,1.0,254.0,0.0
2025-10-15 22:55:00,Qua,FT,0.0599059973726563,0.0,397.0,-1.0
2025-10-15 22:59:00,Qua,FT,0.1883791609241347,0.016122566248739215,338.0,-1.0
2025-10-15 23:13:00,Qua,FT,0.992753162365672,1.0,188.0,-1.0
2025-10-17 00:03:00,Sex,FT,0.0962359347379992,0.0,53.0,1.4500000000000002
2025-10-17 01:20:00,Sex,FH,0.7382134595141012,0.5,126.0,1.02
2025-10-17 01:27:00,Sex,FT,0.2405233916284165,0.09433962264150944,53.0,-1.0
2025-10-17 02:07:00,Sex,FT,0.2591049838576412,0.09433962264150944,109.0,-1.0
2025-10-17 02:08:00,Sex,FH,0.2620713015071803,0.09433962264150944,50.0,0.0
2025-10-17 02:10:00,Sex,FH,0.385349260265331,0.35,190.0,0.0
2025-10-17 02:20:00,Sex,FH,0.1690704746331746,0.09433962264150944,50.0,-1.0
2025-10-17 02:25:00,Sex,FH,0.3945888278778673,0.35,148.0,1.0099999999999998
2025-10-17 02:26:00,Sex,FT,0.2865648090475089,0.09433962264150944,66.0,0.0
2025-10-17 02:27:00,Sex,FT,0.5017203212185091,0.375,190.0,-1.0
2025-10-17 02:28:00,Sex,FT,0.0349015285711487,0.0,190.0,-1.0
2025-10-17 02:29:00,Sex,FT,0.8923497929071357,0.5,102.0,-1.0
2025-10-17 02:35:00,Sex,FT,0.14034555113167,0.0,52.0,-1.0
2025-10-17 02:42:00,Sex,FT,0.16301652157108,0.0,50.0,-1.0
2025-10-17 02:44:00,Sex,FT,0.2689330308979427,0.09433962264150944,157.0,1.0499999999999998
2025-10-17 03:59:00,Sex,FH,0.4090686242902057,0.35,236.0,0.6000000000000001
2025-10-17 04:05:00,Sex,FH,0.3031174583295755,0.22823871145662844,126.0,-1.0
2025-10-17 04:06:00,Sex,FT,0.356764501553599,0.35,420.0,0.0
2025-10-17 04:07:00,Sex,FH,0.3528469969315095,0.35,144.0,0.0
2025-10-17 04:08:00,Sex,FH,0.3631925891598467,0.35,190.0,0.92
2025-10-17 04:08:00,Sex,FH,0.3749680310538165,0.35,241.0,0.0
2025-10-17 04:09:00,Sex,FH,0.3447443816209264,0.35,190.0,0.94
2025-10-17 04:10:00,Sex,FT,0.2502433372893973,0.09433962264150944,1225.0,0.839
2025-10-17 04:11:00,Sex,FH,0.3399717454619128,0.35,190.0,0.859
2025-10-17 04:12:00,Sex,FH,0.3511936589625334,0.35,190.0,-0.5
2025-10-17 04:13:00,Sex,FH,0.0585145406916276,0.0,190.0,0.99
2025-10-17 04:14:00,Sex,FH,0.3564304157191982,0.35,232.0,0.0
2025-10-17 04:14:00,Sex,FH,0.3486582830119488,0.35,190.0,-0.5
2025-10-17 04:28:00,Sex,FH,0.179031154073744,0.09433962264150944,94.0,0.0
2025-10-17 04:41:00,Sex,FH,0.1911287915294352,0.09433962264150944,69.0,-0.5
2025-10-17 04:59:00,Sex,FH,0.3580298885886767,0.35,190.0,0.0
2025-10-17 05:06:00,Sex,FT,0.0650428045697874,0.0,613.0,0.93
2025-10-17 05:08:00,Sex,FT,0.0385809313624763,0.0,600.0,-1.0
2025-10-17 05:15:00,Sex,FT,0.2041386990556892,0.09433962264150944,50.0,1.17
2025-10-17 05:17:00,Sex,FH,0.4001620147852029,0.35,136.0,1.19
2025-10-17 05:18:00,Sex,FT,0.1972015189149091,0.09433962264150944,77.0,1.136
2025-10-17 05:25:00,Sex,FH,0.3854993950584719,0.35,91.0,-0.5
2025-10-17 05:40:00,Sex,FH,0.1349764880712443,0.0,89.0,0.81
2025-10-17 05:44:00,Sex,FH,0.4032631499520817,0.35,123.0,1.0099999999999998
2025-10-17 06:01:00,Sex,FT,0.1600694701471595,0.0,113.0,1.5299999999999998
2025-10-17 06:03:00,Sex,FH,0.2621160356355907,0.09433962264150944,50.0,-1.0
2025-10-17 06:07:00,Sex,FH,0.6787084778107006,0.5,375.0,-1.0
2025-10-17 06:12:00,Sex,FT,0.3993252450157557,0.35,219.0,-1.0
2025-10-17 06:13:00,Sex,FH,0.3350567218584953,0.35,164.0,-1.0
2025-10-17 06:15:00,Sex,FH,0.3674195547849462,0.35,109.0,-1.0
2025-10-17 06:23:00,Sex,FT,0.9558051212697654,0.5,285.0,0.92
2025-10-17 06:29:00,Sex,FT,0.2555313377533466,0.09433962264150944,50.0,-1.0
2025-10-17 07:15:00,Sex,FT,0.2495336603543782,0.09433962264150944,50.0,1.36
2025-10-17 07:27:00,Sex,FT,0.3498368512319593,0.35,455.0,0.909
2025-10-17 07:35:00,Sex,FT,0.8414008329692257,0.5,174.0,0.0
2025-10-17 07:38:00,Sex,FT,0.2529007985139855,0.09433962264150944,156.0,1.2200000000000002
2025-10-17 07:45:00,Sex,FT,0.2660583811086908,0.09433962264150944,259.0,-1.0
2025-10-17 07:47:00,Sex,FT,0.0402435088722295,0.0,881.0,0.0
2025-10-17 07:53:00,Sex,FT,0.2564416703129668,0.09433962264150944,50.0,-1.0
2025-10-17 08:03:00,Sex,FT,0.2434616420794302,0.09433962264150944,50.0,-0.5
2025-10-17 08:07:00,Sex,FT,0.1421174459976164,0.0,92.0,1.09
2025-10-17 08:08:00,Sex,FH,0.4516347021664247,0.375,255.0,-1.0
2025-10-17 08:08:00,Sex,FT,0.2402910749285269,0.09433962264150944,272.0,-0.5
2025-10-17 08:09:00,Sex,FH,0.3817285505983375,0.35,128.0,1.0
2025-10-17 08:11:00,Sex,FH,0.2915612426683207,0.09433962264150944,163.0,0.0
2025-10-17 08:18:00,Sex,FT,0.2645235586858704,0.09433962264150944,288.0,-1.0
2025-10-17 08:21:00,Sex,FT,0.0264657156033958,0.0,118.0,0.869
2025-10-17 08:23:00,Sex,FT,0.0280135264796441,0.0,248.0,0.0
2025-10-17 08:25:00,Sex,FT,0.2635616307417334,0.09433962264150944,316.0,-1.0
2025-10-17 08:30:00,Sex,FH,0.3506548172476939,0.35,149.0,-0.5
2025-10-17 08:53:00,Sex,FT,0.5567478135980685,0.375,415.0,0.0
2025-10-17 08:55:00,Sex,FH,0.921746610387588,0.5,109.0,0.79
2025-10-17 09:03:00,Sex,FT,0.1542798358665747,0.0,76.0,0.6200000000000001
2025-10-17 09:06:00,Sex,FH,0.5417270006553282,0.375,67.0,-1.0
2025-10-17 09:08:00,Sex,FT,0.3589008794410023,0.35,304.0,-1.0
2025-10-17 09:14:00,Sex,FH,0.3548627712823889,0.35,109.0,-1.0
2025-10-17 09:17:00,Sex,FT,0.4273266222748489,0.375,905.0,0.0
2025-10-17 09:18:00,Sex,FT,0.2497370108085243,0.09433962264150944,50.0,-1.0
2025-10-17 09:21:00,Sex,FH,0.2615123414706524,0.09433962264150944,62.0,1.4
2025-10-17 09:31:00,Sex,FT,0.555192001422079,0.375,887.0,0.79
2025-10-17 09:53:00,Sex,FT,0.409217666915291,0.35,272.0,0.405
2025-10-17 10:04:00,Sex,FT,0.4067961261694587,0.35,97.0,0.0
2025-10-17 10:06:00,Sex,FT,0.1381346676448699,0.0,101.0,1.009
2025-10-17 10:14:00,Sex,FT,0.2816323455837866,0.09433962264150944,93.0,-1.0
2025-10-17 10:21:00,Sex,FT,0.3391008074877684,0.35,1263.0,0.8500000000000001
2025-10-17 10:22:00,Sex,FH,0.1408365333630349,0.0,269.0,-1.0
2025-10-17 10:28:00,Sex,FH,0.2197623880089413,0.09433962264150944,65.0,0.94
2025-10-17 10:45:00,Sex,FT,0.1824981467139264,0.09433962264150944,75.0,-0.5
2025-10-17 10:55:00,Sex,FT,0.0419554354670753,0.0,681.0,-1.0
2025-10-17 10:57:00,Sex,FH,0.4105916049714058,0.35,109.0,0.0
2025-10-17 11:02:00,Sex,FT,0.5782307140309577,0.375,142.0,0.0
2025-10-17 11:04:00,Sex,FT,0.3831650288604082,0.35,163.0,0.97
2025-10-17 11:05:00,Sex,FT,0.4732281142185478,0.375,272.0,0.4195
2025-10-17 11:08:00,Sex,FT,0.2572958563924958,0.09433962264150944,137.0,-1.0
2025-10-17 11:09:00,Sex,FT,0.2663082035310442,0.09433962264150944,316.0,-1.0
2025-10-17 11:12:00,Sex,FT,0.4017735547946534,0.35,999.0,1.1760000000000002
2025-10-17 11:14:00,Sex,FT,0.3181494306046876,0.3333333333333333,499.0,-1.0
2025-10-17 11:24:00,Sex,FT,0.4913921422524601,0.375,336.0,0.5149999999999999
2025-10-17 11:27:00,Sex,FH,0.0540514464391439,0.0,126.0,-1.0
2025-10-17 11:33:00,Sex,FT,0.1989075269739215,0.09433962264150944,148.0,-1.0
2025-10-17 11:34:00,Sex,FH,0.2873260788654151,0.09433962264150944,50.0,0.0
2025-10-17 11:35:00,Sex,FH,0.4144128194138876,0.375,109.0,-0.5
2025-10-17 11:42:00,Sex,FH,0.5481917826176387,0.375,126.0,-1.0
2025-10-17 11:43:00,Sex,FH,0.386146123120188,0.35,126.0,0.609
2025-10-17 11:50:00,Sex,FT,0.4658969295364934,0.375,279.0,0.0
2025-10-17 11:55:00,Sex,FH,0.3690132869637483,0.35,109.0,-0.5
2025-10-17 12:04:00,Sex,FT,0.4003385861650445,0.35,1264.0,-1.0
2025-10-17 12:07:00,Sex,FH,0.5027961071091109,0.375,231.0,1.02
2025-10-17 12:07:00,Sex,FT,0.1069121691172088,0.0,419.0,-1.0
2025-10-17 12:09:00,Sex,FT,0.3106359986532335,0.3333333333333333,632.0,-1.0
2025-10-17 12:09:00,Sex,FH,0.3406900695454268,0.35,126.0,-1.0
2025-10-17 12:10:00,Sex,FH,0.2911678980121077,0.09433962264150944,197.0,-1.0
2025-10-17 12:29:00,Sex,FT,0.1773038084907843,0.09433962264150944,50.0,1.4289999999999998
2025-10-17 12:30:00,Sex,FT,0.4709135211773435,0.375,172.0,-1.0
2025-10-17 12:31:00,Sex,FT,0.4033569585208161,0.35,163.0,-1.0
2025-10-17 12:38:00,Sex,FH,0.2882764387048908,0.09433962264150944,73.0,0.0
2025-10-17 12:43:00,Sex,FT,0.3657021795362239,0.35,316.0,0.81
2025-10-17 12:47:00,Sex,FH,0.2101432032775606,0.09433962264150944,50.0,0.0
2025-10-17 12:54:00,Sex,FT,0.4071145910884459,0.35,526.0,0.0
2025-10-17 13:00:00,Sex,FT,0.3592236263947986,0.35,178.0,0.79
2025-10-17 13:04:00,Sex,FT,0.2047469336960629,0.09433962264150944,544.0,0.476
2025-10-17 13:08:00,Sex,FH,0.2809489055228591,0.09433962264150944,76.0,0.657
