BIA_ApostaUTC,dow_pt,bet_type,rf_prob,proba_segqui_raw,proba_sexdom_raw,proba_segqui_cal,proba_sexdom_cal,proba_cli_like,rf_prob_raw,diff_rf_minus_cli_like,abs_diff_rf_minus_cli_like,proba_raw_segunda,proba_raw_terca,proba_raw_quarta,proba_raw_segqui,proba_raw_sexdom,proba_raw_operacional
2025-12-14 13:47:00,domingo,FH,0.005,0.1781093198602174,0.12555199575875903,0.014564675783447474,0.005,0.005,0.005,0.0,0.0,0.2927689594356261,0.2635433196814622,0.776808227871584,0.1781093198602174,0.125551995758759,0.125551995758759
2025-12-14 13:48:00,domingo,FH,0.005,0.18054428572966016,0.12001667079285205,0.014934049572944925,0.005,0.005,0.005,0.0,0.0,0.2927689594356261,0.2680248690149249,0.7340412538358712,0.1805442857296601,0.120016670792852,0.120016670792852
2025-12-14 14:06:00,domingo,FT,0.09434,0.3136016761252938,0.2194863337742655,0.16666666666666666,0.09433962264150944,0.09433962264150944,0.09434,3.7735849055253734e-07,3.7735849055253734e-07,0.2927689594356261,0.543735649305923,0.7200442005449456,0.3136016761252938,0.2194863337742655,0.2194863337742655
2025-12-14 14:17:00,domingo,FT,0.005,0.1874371312550179,0.13143577132466594,0.015979664422858454,0.005,0.005,0.005,0.0,0.0,0.2927689594356261,0.2431960774073617,0.7425459756226575,0.1874371312550179,0.1314357713246659,0.1314357713246659
2025-12-14 14:20:00,domingo,FT,0.09434,0.33945456739708924,0.21759428183720314,0.3,0.09433962264150944,0.09433962264150944,0.09434,3.7735849055253734e-07,3.7735849055253734e-07,0.2927689594356261,0.5268661854719009,0.7468077480043008,0.3394545673970892,0.2175942818372031,0.2175942818372031
2025-12-14 14:27:00,domingo,FH,0.005,0.1599348412200853,0.10590292837779898,0.011807685990821578,0.005,0.005,0.005,0.0,0.0,0.5396825396825397,0.2007612795584707,0.746061509237242,0.1599348412200853,0.1059029283777989,0.1059029283777989
2025-12-14 14:38:00,domingo,FH,0.005,0.17974614807960462,0.1191937823810308,0.01481297554392411,0.005,0.005,0.005,0.0,0.0,0.5396825396825397,0.1710694309130506,0.7511661597867505,0.1797461480796045,0.1191937823810308,0.1191937823810308
2025-12-14 14:40:00,domingo,FT,0.005,0.20587020233905906,0.1366063736702739,0.043619877134823654,0.005,0.005,0.005,0.0,0.0,0.2927689594356261,0.3543400564211886,0.7179190362537979,0.205870202339059,0.1366063736702738,0.1366063736702738
2025-12-14 14:45:00,domingo,FT,0.09434,0.21939169500836558,0.14580276797681624,0.06983111339061533,0.005,0.005,0.09434,0.08933999999999999,0.08933999999999999,0.5396825396825397,0.2170580931746488,0.8125263060409733,0.2193916950083655,0.1458027679768161,0.1458027679768161
2025-12-14 14:47:00,domingo,FT,0.09434,0.2894319627031478,0.22785532347169618,0.16666666666666666,0.09433962264150944,0.09433962264150944,0.09434,3.7735849055253734e-07,3.7735849055253734e-07,0.2712571014123981,0.5542136746226068,0.6399536930181052,0.2894319627031478,0.2278553234716961,0.2278553234716961
2025-12-14 14:48:00,domingo,FT,0.09434,0.43536957385321146,0.234417940242269,0.44272445820433437,0.09433962264150944,0.09433962264150944,0.09434,3.7735849055253734e-07,3.7735849055253734e-07,0.4316277432897187,0.0906114397045006,0.4780979321850969,0.4353695738532114,0.2344179402422689,0.2344179402422689
2025-12-14 14:54:00,domingo,FH,0.005,0.18111867576309043,0.12057504451967897,0.01502118205638555,0.005,0.005,0.005,0.0,0.0,0.7777777777777777,0.1579337236790018,0.8159176353891299,0.1811186757630903,0.1205750445196789,0.1205750445196789
2025-12-14 14:59:00,domingo,FT,0.005,0.17604703446645753,0.11737016186683194,0.014251836010012512,0.005,0.005,0.005,0.0,0.0,0.2927689594356261,0.2542212771006494,0.7377239549624067,0.1760470344664575,0.1173701618668318,0.1173701618668318
2025-12-14 15:06:00,domingo,FT,0.35,0.3671606259187235,0.3388926969482437,0.3125,0.35,0.35,0.35,0.0,0.0,0.2927689594356261,0.4373803840501006,0.5308415565053444,0.3671606259187235,0.3388926969482437,0.3388926969482437
2025-12-14 15:22:00,domingo,FT,0.09434,0.31685211888147985,0.2146354039353881,0.16666666666666666,0.09433962264150944,0.09433962264150944,0.09434,3.7735849055253734e-07,3.7735849055253734e-07,0.5396825396825397,0.2291393098428517,0.5060063531886977,0.3168521188814797,0.214635403935388,0.214635403935388
